FIPS Code,Geography,Year,Program Type,Population,County,Land Area (sq mi.),Population Density (person/sq.mi.),Annual Population Growth Rate,2-Year Growth Rate,3-Year Growth Rate,4-Year Growth Rate,5-Year Growth Rate,10-Year Growth Rate
36023,Cortland County,1977,Intercensal Population Estimate,47834,Cortland,498.76,95.9058465,-0.009586517,-0.007366826,0.003356127,0.020937827,0.028400662,
36023,Cortland County,1978,Intercensal Population Estimate,48171,Cortland,498.76,96.58152217,0.007045198,-0.002608858,-0.000373529,0.01042497,0.028130536,
36023,Cortland County,1979,Intercensal Population Estimate,47881,Cortland,498.76,96.0000802,-0.00602022,0.000982565,-0.008613371,-0.0063915,0.004341989,
36023,Cortland County,1980,Intercensal Population Estimate,48883,Cortland,498.76,98.00906247,0.020926881,0.014780677,0.021930008,0.012133259,0.014401627,0.065523029
36023,Cortland County,1981,Intercensal Population Estimate,48858,Cortland,498.76,97.95893817,-0.000511425,0.020404753,0.014261693,0.021407367,0.011615628,0.066908329
36023,Cortland County,1982,Intercensal Population Estimate,48442,Cortland,498.76,97.12486968,-0.008514471,-0.009021541,0.011716547,0.005625791,0.012710624,0.041472277
36023,Cortland County,1983,Intercensal Population Estimate,48124,Cortland,498.76,96.48728848,-0.006564551,-0.015023128,-0.01552687,0.005075082,-0.000975691,0.027127398
36023,Cortland County,1984,Intercensal Population Estimate,47633,Cortland,498.76,95.50284706,-0.010202809,-0.016700384,-0.02507266,-0.025571262,-0.005179508,-0.000860008
36023,Cortland County,1985,Intercensal Population Estimate,47659,Cortland,498.76,95.55497634,0.00054584,-0.009662538,-0.01616366,-0.024540505,-0.02503938,-0.010998361
36023,Cortland County,1986,Intercensal Population Estimate,47942,Cortland,498.76,96.12238351,0.005938018,0.006487099,-0.003781897,-0.010321622,-0.018748209,-0.007350353
36023,Cortland County,1987,Intercensal Population Estimate,48259,Cortland,498.76,96.75795974,0.006612156,0.012589437,0.013142149,0.002805253,-0.003777714,0.008884894
36023,Cortland County,1988,Intercensal Population Estimate,48111,Cortland,498.76,96.46122384,-0.003066785,0.003525093,0.009484043,0.01003506,-0.000270135,-0.001245563
36023,Cortland County,1989,Intercensal Population Estimate,48488,Cortland,498.76,97.2170984,0.007836046,0.004745229,0.011388761,0.017394406,0.017949741,0.012677262
36023,Cortland County,1990,Intercensal Population Estimate,49127,Cortland,498.76,98.49827572,0.013178518,0.021117832,0.017986282,0.024717367,0.030802157,0.00499151
36023,Cortland County,1991,Intercensal Population Estimate,49280,Cortland,498.76,98.80503649,0.003114377,0.016333938,0.024297978,0.021156675,0.027908723,0.008637275
36023,Cortland County,1992,Intercensal Population Estimate,49500,Cortland,498.76,99.2461304,0.004464286,0.007592566,0.020871143,0.028870736,0.025715411,0.021840552
36023,Cortland County,1993,Intercensal Population Estimate,49584,Cortland,498.76,99.41454808,0.00169697,0.006168831,0.00930242,0.022603531,0.030616699,0.030338293
36023,Cortland County,1994,Intercensal Population Estimate,49502,Cortland,498.76,99.25014035,-0.001653759,4.0404E-05,0.00450487,0.007633277,0.020912391,0.039237503
36023,Cortland County,1995,Intercensal Population Estimate,49123,Cortland,498.76,98.49025583,-0.007656256,-0.009297354,-0.007616162,-0.003185877,-8.14216E-05,0.030718227
36023,Cortland County,1996,Intercensal Population Estimate,48726,Cortland,498.76,97.69428182,-0.008081754,-0.015676134,-0.017303969,-0.015636364,-0.011241883,0.016353093
36023,Cortland County,1997,Intercensal Population Estimate,48619,Cortland,498.76,97.47974978,-0.002195953,-0.01025996,-0.017837663,-0.019461923,-0.01779798,0.007459748
36023,Cortland County,1998,Intercensal Population Estimate,48755,Cortland,498.76,97.75242602,0.00279726,0.000595165,-0.007491399,-0.015090299,-0.016719103,0.013385712
36023,Cortland County,1999,Intercensal Population Estimate,48734,Cortland,498.76,97.7103216,-0.000430725,0.00236533,0.000164183,-0.007918897,-0.015514525,0.00507342
36023,Cortland County,2000,Intercensal Population Estimate,48693,Cortland,498.76,97.62811773,-0.000841302,-0.001271664,0.001522039,-0.000677256,-0.008753537,-0.008834246
36023,Cortland County,2001,Intercensal Population Estimate,48903,Cortland,498.76,98.04916192,0.004312735,0.003467805,0.003035586,0.005841338,0.003632558,-0.007650162
36023,Cortland County,2002,Intercensal Population Estimate,48891,Cortland,498.76,98.02510225,-0.000245384,0.004066293,0.00322157,0.002789457,0.005594521,-0.01230303
36023,Cortland County,2003,Intercensal Population Estimate,49475,Cortland,498.76,99.1960061,0.011944939,0.011696624,0.016059803,0.01520499,0.014767716,-0.00219829
36023,Cortland County,2004,Intercensal Population Estimate,49628,Cortland,498.76,99.50276686,0.003092471,0.015074349,0.014825266,0.019201939,0.018344482,0.002545352
36023,Cortland County,2005,Intercensal Population Estimate,49330,Cortland,498.76,98.90528511,-0.006004675,-0.002930773,0.008979158,0.008731571,0.013081962,0.004213912
36023,Cortland County,2006,Intercensal Population Estimate,49449,Cortland,498.76,99.14387681,0.002412325,-0.003606835,-0.000525518,0.011413144,0.011164959,0.014838074
36023,Cortland County,2007,Intercensal Population Estimate,49624,Cortland,498.76,99.49474697,0.003539,0.005959862,-8.05997E-05,0.003011622,0.014992534,0.020670931
36023,Cortland County,2008,Intercensal Population Estimate,49537,Cortland,498.76,99.32031438,-0.001753184,0.001779611,0.004196229,-0.001833642,0.001253158,0.016039381
36023,Cortland County,2009,Intercensal Population Estimate,49358,Cortland,498.76,98.96142433,-0.003613461,-0.00536031,-0.00184028,0.000567606,-0.005440477,0.012804202
36025,Delaware County,1970,Intercensal Population Estimate,45009,Delaware,1442.44,31.20337761,,,,,,
36025,Delaware County,1971,Intercensal Population Estimate,46168,Delaware,1442.44,32.00687724,0.025750405,,,,,
36025,Delaware County,1972,Intercensal Population Estimate,46922,Delaware,1442.44,32.52960262,0.016331658,0.042502611,,,,
36025,Delaware County,1973,Intercensal Population Estimate,46694,Delaware,1442.44,32.37153712,-0.004859128,0.011393173,0.037436957,,,
36025,Delaware County,1974,Intercensal Population Estimate,46772,Delaware,1442.44,32.42561216,0.00167045,-0.003196795,0.013082655,0.039169944,,
36025,Delaware County,1975,Intercensal Population Estimate,47192,Delaware,1442.44,32.71678545,0.008979731,0.010665182,0.00575423,0.022179865,0.048501411,
36025,Delaware County,1976,Intercensal Population Estimate,47607,Delaware,1442.44,33.00449239,0.008793863,0.017852561,0.019552833,0.014598696,0.031168775,
36025,Delaware County,1977,Intercensal Population Estimate,47763,Delaware,1442.44,33.11264247,0.003276829,0.012099508,0.02118789,0.022893734,0.017923362,
36025,Delaware County,1978,Intercensal Population Estimate,47453,Delaware,1442.44,32.89772885,-0.00649038,-0.003234818,0.005530598,0.014559993,0.016254765,
36025,Delaware County,1979,Intercensal Population Estimate,47376,Delaware,1442.44,32.84434708,-0.001622658,-0.008102506,-0.004852228,0.003898966,0.012913709,
36025,Delaware County,1980,Intercensal Population Estimate,46849,Delaware,1442.44,32.47899393,-0.011123776,-0.012728384,-0.019136151,-0.015922028,-0.007268181,0.040880713
36025,Delaware County,1981,Intercensal Population Estimate,46708,Delaware,1442.44,32.38124289,-0.003009669,-0.014099966,-0.015699745,-0.022088227,-0.018883778,0.011696413
36025,Delaware County,1982,Intercensal Population Estimate,46493,Delaware,1442.44,32.2321899,-0.004603066,-0.007598882,-0.018638129,-0.020230544,-0.02658962,-0.009142833
36025,Delaware County,1983,Intercensal Population Estimate,46254,Delaware,1442.44,32.06649843,-0.005140559,-0.009719962,-0.012700378,-0.023682877,-0.025267106,-0.009423052
36025,Delaware County,1984,Intercensal Population Estimate,46233,Delaware,1442.44,32.05193977,-0.000454015,-0.00559224,-0.010169564,-0.013148626,-0.02412614,-0.011523989
36025,Delaware County,1985,Intercensal Population Estimate,46329,Delaware,1442.44,32.11849366,0.002076439,0.001621481,-0.003527413,-0.008114242,-0.01109949,-0.018286998
36025,Delaware County,1986,Intercensal Population Estimate,46067,Delaware,1442.44,31.93685699,-0.005655205,-0.003590509,-0.004042894,-0.00916267,-0.013723559,-0.032348184
36025,Delaware County,1987,Intercensal Population Estimate,46547,Delaware,1442.44,32.26962647,0.010419606,0.004705476,0.006791686,0.006334587,0.001161465,-0.025459037
36025,Delaware County,1988,Intercensal Population Estimate,46947,Delaware,1442.44,32.54693436,0.008593465,0.019102611,0.013339377,0.015443514,0.014982488,-0.010663183
36025,Delaware County,1989,Intercensal Population Estimate,47148,Delaware,1442.44,32.68628158,0.004281424,0.012911681,0.023465822,0.017677912,0.019791058,-0.004812563
36025,Delaware County,1990,Intercensal Population Estimate,47464,Delaware,1442.44,32.90535482,0.006702299,0.011012418,0.019700518,0.030325396,0.024498694,0.013127281
36025,Delaware County,1991,Intercensal Population Estimate,47733,Delaware,1442.44,33.09184437,0.005667453,0.012407737,0.016742284,0.025479623,0.036164717,0.021944849
36025,Delaware County,1992,Intercensal Population Estimate,48021,Delaware,1442.44,33.29150606,0.006033562,0.01173521,0.018516162,0.022876861,0.031666917,0.032865162
36025,Delaware County,1993,Intercensal Population Estimate,48387,Delaware,1442.44,33.54524278,0.007621666,0.013701213,0.019446317,0.026278951,0.030672886,0.046114931
36025,Delaware County,1994,Intercensal Population Estimate,48526,Delaware,1442.44,33.64160728,0.002872672,0.010516232,0.016613245,0.022374853,0.029227115,0.049596608
36025,Delaware County,1995,Intercensal Population Estimate,48638,Delaware,1442.44,33.71925349,0.002308041,0.005187344,0.012848545,0.01895963,0.024734536,0.049839194
36025,Delaware County,1996,Intercensal Population Estimate,48342,Delaware,1442.44,33.51404564,-0.006085777,-0.003791782,-0.000930002,0.006684575,0.012758469,0.049384592
36025,Delaware County,1997,Intercensal Population Estimate,47878,Delaware,1442.44,33.19236849,-0.009598279,-0.015625643,-0.013353666,-0.010519354,-0.002977864,0.028594754
36025,Delaware County,1998,Intercensal Population Estimate,47999,Delaware,1442.44,33.27625412,0.002527257,-0.007095279,-0.013137876,-0.010860157,-0.008018683,0.022408248
36025,Delaware County,1999,Intercensal Population Estimate,48069,Delaware,1442.44,33.32478301,0.001458364,0.003989306,-0.005647263,-0.011698672,-0.009417632,0.019534233
36025,Delaware County,2000,Intercensal Population Estimate,47864,Delaware,1442.44,33.18266271,-0.004264703,-0.002812559,-0.00029241,-0.009887882,-0.015913483,0.00842744
36025,Delaware County,2001,Intercensal Population Estimate,47771,Delaware,1442.44,33.11818862,-0.001943005,-0.006199422,-0.004750099,-0.002234847,-0.011811675,0.000796095
36025,Delaware County,2002,Intercensal Population Estimate,47666,Delaware,1442.44,33.0453953,-0.002197986,-0.004136721,-0.008383782,-0.006937645,-0.004427921,-0.007392599
36025,Delaware County,2003,Intercensal Population Estimate,47930,Delaware,1442.44,33.22841851,0.005538539,0.003328379,0.001378907,-0.002891677,-0.00143753,-0.009444686
36025,Delaware County,2004,Intercensal Population Estimate,48283,Delaware,1442.44,33.47314273,0.007364907,0.012944237,0.0107178,0.00875397,0.004451934,-0.005007625
36025,Delaware County,2005,Intercensal Population Estimate,48377,Delaware,1442.44,33.53831009,0.001946855,0.009326101,0.014916293,0.012685521,0.010717867,-0.005366175
36025,Delaware County,2006,Intercensal Population Estimate,48271,Delaware,1442.44,33.46482349,-0.002191124,-0.000248535,0.007114542,0.012692485,0.010466601,-0.001468702
36025,Delaware County,2007,Intercensal Population Estimate,48450,Delaware,1442.44,33.58891878,0.003708231,0.001508982,0.003458774,0.010849155,0.016447782,0.011947032
36025,Delaware County,2008,Intercensal Population Estimate,48363,Delaware,1442.44,33.52860431,-0.001795666,0.001905906,-0.000289394,0.001656898,0.009034008,0.007583491
36025,Delaware County,2009,Intercensal Population Estimate,48182,Delaware,1442.44,33.40312249,-0.00374253,-0.005531476,-0.001843757,-0.004030841,-0.002091834,0.002350787
36027,Dutchess County,1970,Intercensal Population Estimate,223602,Dutchess,795.63,281.0376683,,,,,,
36027,Dutchess County,1971,Intercensal Population Estimate,228868,Dutchess,795.63,287.6563227,0.023550773,,,,,
36027,Dutchess County,1972,Intercensal Population Estimate,227507,Dutchess,795.63,285.9457285,-0.005946659,0.017464066,,,,
36027,Dutchess County,1973,Intercensal Population Estimate,232531,Dutchess,795.63,292.2602215,0.022082837,0.016004859,0.039932559,,,
36027,Dutchess County,1974,Intercensal Population Estimate,234742,Dutchess,795.63,295.0391514,0.00950841,0.031801219,0.025665449,0.049820664,,
36027,Dutchess County,1975,Intercensal Population Estimate,238022,Dutchess,795.63,299.1616706,0.013972787,0.023614056,0.046218358,0.039996854,0.064489584,
36027,Dutchess County,1976,Intercensal Population Estimate,237795,Dutchess,795.63,298.8763621,-0.000953693,0.013005768,0.022637842,0.045220587,0.039005016,
36027,Dutchess County,1977,Intercensal Population Estimate,238892,Dutchess,795.63,300.2551437,0.004613217,0.003655124,0.017678984,0.027355492,0.050042416,
36027,Dutchess County,1978,Intercensal Population Estimate,240407,Dutchess,795.63,302.1592951,0.006341778,0.010984251,0.010020082,0.024132878,0.033870753,
36027,Dutchess County,1979,Intercensal Population Estimate,242178,Dutchess,795.63,304.3852042,0.007366674,0.01375517,0.018431843,0.017460571,0.031677331,
36027,Dutchess County,1980,Intercensal Population Estimate,245415,Dutchess,795.63,308.4536782,0.013366202,0.02083134,0.027305226,0.032044408,0.031060154,0.097552795
36027,Dutchess County,1981,Intercensal Population Estimate,246001,Dutchess,795.63,309.1902015,0.002387792,0.01578591,0.023268873,0.029758217,0.034508715,0.074859744
36027,Dutchess County,1982,Intercensal Population Estimate,246676,Dutchess,795.63,310.0385858,0.002743891,0.005138235,0.018573116,0.026076612,0.032583762,0.084256748
36027,Dutchess County,1983,Intercensal Population Estimate,248683,Dutchess,795.63,312.5611151,0.008136179,0.010902395,0.013316219,0.026860408,0.034424954,0.069461706
36027,Dutchess County,1984,Intercensal Population Estimate,250646,Dutchess,795.63,315.0283423,0.007893583,0.016093986,0.018882037,0.021314916,0.034966017,0.067750978
36027,Dutchess County,1985,Intercensal Population Estimate,252443,Dutchess,795.63,317.2869299,0.007169474,0.01511965,0.023378845,0.026186885,0.028637206,0.060586837
36027,Dutchess County,1986,Intercensal Population Estimate,253212,Dutchess,795.63,318.2534595,0.003046232,0.010237546,0.018211941,0.026496295,0.029312889,0.064833155
36027,Dutchess County,1987,Intercensal Population Estimate,255937,Dutchess,795.63,321.6784184,0.010761733,0.013840748,0.021109453,0.029169666,0.037543174,0.071350234
36027,Dutchess County,1988,Intercensal Population Estimate,259259,Dutchess,795.63,325.853726,0.012979757,0.023881175,0.027000154,0.034363205,0.042528038,0.078417018
36027,Dutchess County,1989,Intercensal Population Estimate,258634,Dutchess,795.63,325.068185,-0.002410717,0.01053775,0.021412887,0.024524348,0.031869649,0.06795002
36027,Dutchess County,1990,Intercensal Population Estimate,260238,Dutchess,795.63,327.0841974,0.006201814,0.003776147,0.016804917,0.0277475,0.030878258,0.060399731
36027,Dutchess County,1991,Intercensal Population Estimate,261952,Dutchess,795.63,329.2384651,0.006586279,0.01282894,0.010387296,0.023501877,0.034516532,0.0648412
36027,Dutchess County,1992,Intercensal Population Estimate,264450,Dutchess,795.63,332.3781155,0.009536098,0.016185184,0.022487376,0.020022449,0.033262092,0.07205403
36027,Dutchess County,1993,Intercensal Population Estimate,265585,Dutchess,795.63,333.8046579,0.004291927,0.013868953,0.020546577,0.026875817,0.02440031,0.067966045
36027,Dutchess County,1994,Intercensal Population Estimate,264860,Dutchess,795.63,332.8934304,-0.002729823,0.001550388,0.01110127,0.017760665,0.024072628,0.056709463
36027,Dutchess County,1995,Intercensal Population Estimate,266538,Dutchess,795.63,335.0024509,0.006335422,0.003588305,0.007895632,0.017507024,0.024208609,0.055834386
36027,Dutchess County,1996,Intercensal Population Estimate,268986,Dutchess,795.63,338.0792579,0.009184431,0.015578041,0.012805693,0.017152581,0.026852248,0.062295626
36027,Dutchess County,1997,Intercensal Population Estimate,270935,Dutchess,795.63,340.5288891,0.00724573,0.01649671,0.022936646,0.02014421,0.024522594,0.058600359
36027,Dutchess County,1998,Intercensal Population Estimate,273784,Dutchess,795.63,344.1096992,0.010515437,0.01783736,0.027185617,0.033693272,0.030871472,0.056025056
36027,Dutchess County,1999,Intercensal Population Estimate,277586,Dutchess,795.63,348.8883024,0.01388686,0.024548323,0.031971924,0.04145,0.048048025,0.073277295
36027,Dutchess County,2000,Intercensal Population Estimate,280914,Dutchess,795.63,353.0711512,0.011989077,0.026042428,0.036831712,0.044344315,0.053936024,0.079450349
36027,Dutchess County,2001,Intercensal Population Estimate,284712,Dutchess,795.63,357.8447268,0.013520152,0.025671323,0.039914677,0.050849835,0.058464009,0.086886147
36027,Dutchess County,2002,Intercensal Population Estimate,287700,Dutchess,795.63,361.6002413,0.010494816,0.024156859,0.036435555,0.05082839,0.06187831,0.087918321
36027,Dutchess County,2003,Intercensal Population Estimate,290781,Dutchess,795.63,365.4726443,0.010709072,0.021316278,0.035124629,0.047534818,0.062081787,0.094869816
36027,Dutchess County,2004,Intercensal Population Estimate,292859,Dutchess,795.63,368.0844111,0.007146272,0.017931873,0.028614881,0.042521911,0.055020786,0.105712452
36027,Dutchess County,2005,Intercensal Population Estimate,294362,Dutchess,795.63,369.9734801,0.005132163,0.01231511,0.023156065,0.0338939,0.047872303,0.104390368
36027,Dutchess County,2006,Intercensal Population Estimate,294712,Dutchess,795.63,370.4133831,0.001189012,0.006327277,0.013518765,0.02437261,0.035123212,0.095640665
36027,Dutchess County,2007,Intercensal Population Estimate,295319,Dutchess,795.63,371.1763005,0.002059638,0.003251099,0.008399947,0.015606247,0.026482447,0.089999446
36027,Dutchess County,2008,Intercensal Population Estimate,296267,Dutchess,795.63,372.3678092,0.003210088,0.005276338,0.006471623,0.011636999,0.018866432,0.082119481
36027,Dutchess County,2009,Intercensal Population Estimate,296887,Dutchess,795.63,373.1470658,0.002092707,0.005309513,0.007380086,0.008577874,0.013754059,0.069531605
36029,Erie County,1970,Intercensal Population Estimate,1114792,Erie,1042.69,1069.149987,,,,,,
36029,Erie County,1971,Intercensal Population Estimate,1119999,Erie,1042.69,1074.143801,0.004670826,,,,,
36029,Erie County,1972,Intercensal Population Estimate,1112776,Erie,1042.69,1067.216526,-0.006449113,-0.001808409,,,,
36029,Erie County,1973,Intercensal Population Estimate,1099433,Erie,1042.69,1054.419818,-0.011990733,-0.018362516,-0.013777458,,,
36029,Erie County,1974,Intercensal Population Estimate,1085518,Erie,1042.69,1041.074528,-0.012656524,-0.024495496,-0.030786635,-0.026259607,,
36029,Erie County,1975,Intercensal Population Estimate,1079180,Erie,1042.69,1034.99602,-0.005838687,-0.018421314,-0.030191162,-0.036445568,-0.031944973,
36029,Erie County,1976,Intercensal Population Estimate,1069554,Erie,1042.69,1025.764129,-0.008919735,-0.014706343,-0.027176736,-0.0388416,-0.045040219,
36029,Erie County,1977,Intercensal Population Estimate,1057904,Erie,1042.69,1014.591106,-0.010892391,-0.019714969,-0.025438546,-0.037773107,-0.049310913,
36029,Erie County,1978,Intercensal Population Estimate,1043736,Erie,1042.69,1001.003174,-0.01339252,-0.024139034,-0.032843455,-0.03849038,-0.050659749,
36029,Erie County,1979,Intercensal Population Estimate,1033073,Erie,1042.69,990.7767409,-0.010216185,-0.023471884,-0.03410861,-0.042724105,-0.04831334,
36029,Erie County,1980,Intercensal Population Estimate,1014484,Erie,1042.69,972.9488151,-0.017993888,-0.028026244,-0.041043422,-0.051488751,-0.059949221,-0.089979117
36029,Erie County,1981,Intercensal Population Estimate,1007259,Erie,1042.69,966.0196223,-0.007121847,-0.024987586,-0.034948493,-0.047872964,-0.058243904,-0.100660804
36029,Erie County,1982,Intercensal Population Estimate,1000862,Erie,1042.69,959.8845294,-0.006350899,-0.013427516,-0.031179791,-0.041077437,-0.053919826,-0.100571903
36029,Erie County,1983,Intercensal Population Estimate,989907,Erie,1042.69,949.378051,-0.010945565,-0.01722695,-0.024226109,-0.041784075,-0.051573386,-0.099620441
36029,Erie County,1984,Intercensal Population Estimate,979204,Erie,1042.69,939.1132551,-0.010812127,-0.021639347,-0.027852816,-0.0347763,-0.052144427,-0.097938496
36029,Erie County,1985,Intercensal Population Estimate,973610,Erie,1042.69,933.7482857,-0.005712803,-0.016463163,-0.027228529,-0.033406502,-0.040290433,-0.097824274
36029,Erie County,1986,Intercensal Population Estimate,966921,Erie,1042.69,927.3331479,-0.006870307,-0.012543862,-0.023220363,-0.033911768,-0.040047297,-0.095958689
36029,Erie County,1987,Intercensal Population Estimate,962907,Erie,1042.69,923.4834898,-0.004151322,-0.010993108,-0.01664311,-0.027275289,-0.037922311,-0.089797373
36029,Erie County,1988,Intercensal Population Estimate,963078,Erie,1042.69,923.6474887,0.000177587,-0.003974472,-0.010817473,-0.016468478,-0.027102546,-0.077278162
36029,Erie County,1989,Intercensal Population Estimate,966524,Erie,1042.69,926.952402,0.003578111,0.003756334,-0.000410582,-0.007278068,-0.012949294,-0.064418487
36029,Erie County,1990,Intercensal Population Estimate,969780,Erie,1042.69,930.0750942,0.003368773,0.006958938,0.007137761,0.002956808,-0.003933813,-0.044065752
36029,Erie County,1991,Intercensal Population Estimate,973280,Erie,1042.69,933.4317966,0.003609066,0.006989997,0.010593119,0.010772588,0.006576546,-0.033734124
36029,Erie County,1992,Intercensal Population Estimate,976538,Erie,1042.69,936.556407,0.003347444,0.006968591,0.010360839,0.013976023,0.014156092,-0.024303051
36029,Erie County,1993,Intercensal Population Estimate,977751,Erie,1042.69,937.7197441,0.001242143,0.004593745,0.00821939,0.011615852,0.015235526,-0.012279941
36029,Erie County,1994,Intercensal Population Estimate,977079,Erie,1042.69,937.0752573,-0.000687292,0.000553998,0.003903296,0.007526449,0.010920577,-0.00217013
36029,Erie County,1995,Intercensal Population Estimate,973927,Erie,1042.69,934.052307,-0.003225942,-0.003911016,-0.002673731,0.000664762,0.004276228,0.000325592
36029,Erie County,1996,Intercensal Population Estimate,970375,Erie,1042.69,930.6457336,-0.003647091,-0.006861267,-0.007543843,-0.00631107,-0.002984753,0.003572164
36029,Erie County,1997,Intercensal Population Estimate,963040,Erie,1042.69,923.6110445,-0.007558933,-0.011178456,-0.014368337,-0.015045753,-0.013822299,0.000138123
36029,Erie County,1998,Intercensal Population Estimate,956578,Erie,1042.69,917.4136129,-0.006710002,-0.014218215,-0.01781345,-0.020981927,-0.021654798,-0.006749194
36029,Erie County,1999,Intercensal Population Estimate,952546,Erie,1042.69,913.5466917,-0.004215025,-0.010896744,-0.018373309,-0.021953391,-0.025108512,-0.014462134
36029,Erie County,2000,Intercensal Population Estimate,949440,Erie,1042.69,910.5678581,-0.003260735,-0.007462016,-0.014121947,-0.021574134,-0.025142541,-0.020973829
36029,Erie County,2001,Intercensal Population Estimate,946515,Erie,1042.69,907.762614,-0.003080763,-0.006331453,-0.01051979,-0.017159204,-0.024588432,-0.027499795
36029,Erie County,2002,Intercensal Population Estimate,943551,Erie,1042.69,904.9199666,-0.003131488,-0.006202604,-0.009443114,-0.013618335,-0.020236958,-0.033779535
36029,Erie County,2003,Intercensal Population Estimate,941846,Erie,1042.69,903.284773,-0.001807004,-0.004932833,-0.007998399,-0.011233053,-0.015400731,-0.036722028
36029,Erie County,2004,Intercensal Population Estimate,938333,Erie,1042.69,899.9156029,-0.003729909,-0.005530173,-0.008644343,-0.011698475,-0.014921064,-0.039654931
36029,Erie County,2005,Intercensal Population Estimate,931745,Erie,1042.69,893.59733,-0.007020962,-0.010724683,-0.012512307,-0.015604613,-0.018637302,-0.043311254
36029,Erie County,2006,Intercensal Population Estimate,925564,Erie,1042.69,887.6693936,-0.006633789,-0.013608175,-0.017287327,-0.019063093,-0.022134884,-0.046179054
36029,Erie County,2007,Intercensal Population Estimate,921887,Erie,1042.69,884.142938,-0.003972713,-0.010580148,-0.017526827,-0.021191362,-0.022960073,-0.042732389
36029,Erie County,2008,Intercensal Population Estimate,920571,Erie,1042.69,882.8808179,-0.001427507,-0.005394549,-0.011992552,-0.018929314,-0.022588619,-0.037641468
36029,Erie County,2009,Intercensal Population Estimate,919334,Erie,1042.69,881.6944634,-0.001343731,-0.00276932,-0.006731031,-0.013320168,-0.020247609,-0.034866558
36031,Essex County,1970,Intercensal Population Estimate,34601,Essex,1794.23,19.28459562,,,,,,
36031,Essex County,1971,Intercensal Population Estimate,34476,Essex,1794.23,19.21492785,-0.003612612,,,,,
36031,Essex County,1972,Intercensal Population Estimate,35523,Essex,1794.23,19.79846508,0.030368952,0.026646629,,,,
36031,Essex County,1973,Intercensal Population Estimate,35513,Essex,1794.23,19.79289166,-0.000281508,0.030078895,0.02635762,,,
36031,Essex County,1974,Intercensal Population Estimate,35225,Essex,1794.23,19.63237712,-0.008109706,-0.008388931,0.021725258,0.018034161,,
36031,Essex County,1975,Intercensal Population Estimate,35514,Essex,1794.23,19.793449,0.0082044,2.81587E-05,-0.000253357,0.030107901,0.026386521,
36031,Essex County,1976,Intercensal Population Estimate,35724,Essex,1794.23,19.91049085,0.005913161,0.014166075,0.005941486,0.005658306,0.036199095,
36031,Essex County,1977,Intercensal Population Estimate,35817,Essex,1794.23,19.96232367,0.002603292,0.008531847,0.016806246,0.008560246,0.008276328,
36031,Essex County,1978,Intercensal Population Estimate,35798,Essex,1794.23,19.95173417,-0.000530474,0.002071437,0.007996846,0.016266856,0.00802523,
36031,Essex County,1979,Intercensal Population Estimate,35997,Essex,1794.23,20.06264526,0.00555897,0.005025547,0.007641921,0.01360027,0.021916253,
36031,Essex County,1980,Intercensal Population Estimate,36202,Essex,1794.23,20.1769004,0.005694919,0.011285547,0.010749086,0.013380361,0.019372642,0.046270339
36031,Essex County,1981,Intercensal Population Estimate,36124,Essex,1794.23,20.13342771,-0.002154577,0.003528072,0.009106654,0.008571349,0.011196954,0.047801369
36031,Essex County,1982,Intercensal Population Estimate,36492,Essex,1794.23,20.33852962,0.010187133,0.008010607,0.013751146,0.019386558,0.018845799,0.027278102
36031,Essex County,1983,Intercensal Population Estimate,36591,Essex,1794.23,20.39370649,0.002712923,0.012927694,0.010745263,0.016501375,0.022152076,0.030355081
36031,Essex County,1984,Intercensal Population Estimate,36488,Essex,1794.23,20.33630025,-0.0028149,-0.000109613,0.010076403,0.007900116,0.013640026,0.035855216
36031,Essex County,1985,Intercensal Population Estimate,36437,Essex,1794.23,20.3078758,-0.00139772,-0.004208685,-0.00150718,0.0086646,0.006491354,0.025989751
36031,Essex County,1986,Intercensal Population Estimate,36617,Essex,1794.23,20.40819739,0.004940033,0.003535409,0.000710557,0.003425408,0.013647437,0.024997201
36031,Essex County,1987,Intercensal Population Estimate,36383,Essex,1794.23,20.27777933,-0.006390474,-0.00148201,-0.002877658,-0.005684458,-0.002986956,0.015802552
36031,Essex County,1988,Intercensal Population Estimate,36439,Essex,1794.23,20.30899049,0.00153918,-0.00486113,5.48893E-05,-0.001342907,-0.004154027,0.017906028
36031,Essex County,1989,Intercensal Population Estimate,36833,Essex,1794.23,20.52858329,0.010812591,0.012368414,0.005898899,0.010868074,0.009455163,0.023224158
36031,Essex County,1990,Intercensal Population Estimate,37286,Essex,1794.23,20.78105928,0.012298754,0.023244326,0.024819284,0.018270202,0.023300491,0.029943097
36031,Essex County,1991,Intercensal Population Estimate,37593,Essex,1794.23,20.95216332,0.008233653,0.020633671,0.031669365,0.03325729,0.026654286,0.040665486
36031,Essex County,1992,Intercensal Population Estimate,37619,Essex,1794.23,20.96665422,0.000691618,0.008930966,0.02133956,0.032382886,0.03397191,0.030883481
36031,Essex County,1993,Intercensal Population Estimate,38060,Essex,1794.23,21.21244211,0.0117228,0.012422525,0.020758462,0.033312519,0.044485304,0.040146484
36031,Essex County,1994,Intercensal Population Estimate,38243,Essex,1794.23,21.31443572,0.004808198,0.016587363,0.017290453,0.02566647,0.038280889,0.048098005
